"cell_ID"	"x_coord"	"y_coord"
"s4414"	"20336"	"8544"
"s4415"	"20636"	"8544"
"s4416"	"20936"	"8544"
"s4417"	"21236"	"8544"
"s4418"	"21536"	"8544"
"s4419"	"21836"	"8544"
"s4420"	"20036"	"8844"
"s4421"	"20336"	"8844"
"s4422"	"20636"	"8844"
"s4423"	"20936"	"8844"
"s4424"	"21236"	"8844"
"s4425"	"21536"	"8844"
"s4426"	"21836"	"8844"
"s4427"	"20036"	"9144"
"s4428"	"20336"	"9144"
"s4429"	"20636"	"9144"
"s4430"	"20936"	"9144"
"s4431"	"21236"	"9144"
"s4432"	"21536"	"9144"
"s4433"	"21836"	"9144"
"s4434"	"20036"	"9444"
"s4435"	"20336"	"9444"
"s4436"	"20636"	"9444"
"s4437"	"20936"	"9444"
"s4438"	"21236"	"9444"
"s4439"	"21536"	"9444"
"s4440"	"21836"	"9444"
"s4441"	"20036"	"9744"
"s4442"	"20336"	"9744"
"s4443"	"20636"	"9744"
"s4444"	"20936"	"9744"
"s4445"	"21236"	"9744"
"s4446"	"21536"	"9744"
"s4447"	"21836"	"9744"
"s4448"	"20036"	"8274"
"s4449"	"20336"	"8274"
"s4450"	"20636"	"8274"
"s4451"	"20936"	"8274"
"s4452"	"21236"	"8274"
"s4453"	"21536"	"8274"
"s4454"	"21836"	"8274"
"s4455"	"20036"	"8574"
"s4456"	"20336"	"8574"
"s4457"	"20636"	"8574"
"s4458"	"20936"	"8574"
"s4459"	"21236"	"8574"
"s4460"	"21536"	"8574"
"s4461"	"21836"	"8574"
"s4462"	"20036"	"8874"
"s4463"	"20336"	"8874"
"s4464"	"20636"	"8874"
"s4465"	"20936"	"8874"
"s4466"	"21236"	"8874"
"s4467"	"21536"	"8874"
"s4468"	"21836"	"8874"
"s4469"	"20036"	"9174"
"s4470"	"20336"	"9174"
"s4471"	"20636"	"9174"
"s4472"	"20936"	"9174"
"s4473"	"21236"	"9174"
"s4474"	"21536"	"9174"
"s4475"	"21836"	"9174"
"s4476"	"20036"	"9474"
"s4477"	"20336"	"9474"
"s4478"	"20636"	"9474"
"s4479"	"20936"	"9474"
"s4480"	"21236"	"9474"
"s4481"	"21536"	"9474"
"s4482"	"21836"	"9474"
"s4483"	"20036"	"9774"
"s4484"	"20336"	"9774"
"s4485"	"20636"	"9774"
"s4486"	"20936"	"9774"
"s4487"	"21236"	"9774"
"s4488"	"21536"	"9774"
"s4489"	"21836"	"9774"
